car_type,pickup_hour,trips
uber,2017-03-27T14:00:00Z,172
uber,2017-03-27T15:00:00Z,212
uber,2017-03-27T16:00:00Z,211
uber,2017-03-27T17:00:00Z,224
uber,2017-03-27T18:00:00Z,204
uber,2017-03-27T19:00:00Z,240
uber,2017-03-27T20:00:00Z,436
uber,2017-03-27T21:00:00Z,430
uber,2017-03-27T22:00:00Z,311
uber,2017-03-27T23:00:00Z,242
uber,2017-03-28T00:00:00Z,285
uber,2017-03-28T01:00:00Z,401
uber,2017-03-28T02:00:00Z,426
uber,2017-03-28T03:00:00Z,354
uber,2017-03-28T04:00:00Z,281
uber,2017-03-28T05:00:00Z,153
uber,2017-03-28T06:00:00Z,25
uber,2017-03-28T07:00:00Z,13
uber,2017-03-28T08:00:00Z,18
uber,2017-03-28T09:00:00Z,146
uber,2017-03-28T10:00:00Z,255
uber,2017-03-28T11:00:00Z,135
uber,2017-03-28T12:00:00Z,184
uber,2017-03-28T13:00:00Z,90
uber,2017-03-28T14:00:00Z,84
uber,2017-03-28T15:00:00Z,57
uber,2017-03-28T16:00:00Z,94
uber,2017-03-28T17:00:00Z,127
uber,2017-03-28T18:00:00Z,210
uber,2017-03-28T19:00:00Z,242
uber,2017-03-28T20:00:00Z,241
uber,2017-03-28T21:00:00Z,226
uber,2017-03-28T22:00:00Z,178
uber,2017-03-28T23:00:00Z,264
uber,2017-03-29T00:00:00Z,182
uber,2017-03-29T01:00:00Z,297
uber,2017-03-29T02:00:00Z,350
uber,2017-03-29T03:00:00Z,341
uber,2017-03-29T04:00:00Z,258
uber,2017-03-29T05:00:00Z,164
uber,2017-03-29T06:00:00Z,84
uber,2017-03-29T07:00:00Z,24
uber,2017-03-29T08:00:00Z,8
uber,2017-03-29T09:00:00Z,100
uber,2017-03-29T10:00:00Z,214
uber,2017-03-29T11:00:00Z,173
uber,2017-03-29T12:00:00Z,141
uber,2017-03-29T13:00:00Z,63
uber,2017-03-29T14:00:00Z,100
uber,2017-03-29T15:00:00Z,100
uber,2017-03-29T16:00:00Z,130
uber,2017-03-29T17:00:00Z,229
uber,2017-03-29T18:00:00Z,263
uber,2017-03-29T19:00:00Z,214
uber,2017-03-29T20:00:00Z,264
uber,2017-03-29T21:00:00Z,214
uber,2017-03-29T22:00:00Z,256
uber,2017-03-29T23:00:00Z,254
uber,2017-03-30T00:00:00Z,305
uber,2017-03-30T01:00:00Z,288
uber,2017-03-30T02:00:00Z,363
uber,2017-03-30T03:00:00Z,300
uber,2017-03-30T04:00:00Z,230
uber,2017-03-30T05:00:00Z,98
uber,2017-03-30T06:00:00Z,11
uber,2017-03-30T07:00:00Z,6
uber,2017-03-30T08:00:00Z,13
uber,2017-03-30T09:00:00Z,138
uber,2017-03-30T10:00:00Z,227
uber,2017-03-30T11:00:00Z,182
uber,2017-03-30T12:00:00Z,111
uber,2017-03-30T13:00:00Z,100
uber,2017-03-30T14:00:00Z,99
uber,2017-03-30T15:00:00Z,80
uber,2017-03-30T16:00:00Z,166
uber,2017-03-30T17:00:00Z,230
uber,2017-03-30T18:00:00Z,240
uber,2017-03-30T19:00:00Z,222
uber,2017-03-30T20:00:00Z,253
uber,2017-03-30T21:00:00Z,247
uber,2017-03-30T22:00:00Z,249
uber,2017-03-30T23:00:00Z,276
uber,2017-03-31T00:00:00Z,340
uber,2017-03-31T01:00:00Z,363
uber,2017-03-31T02:00:00Z,295
uber,2017-03-31T03:00:00Z,433
uber,2017-03-31T04:00:00Z,345
yellow,2016-12-01T05:00:00Z,268
yellow,2016-12-01T06:00:00Z,75
yellow,2016-12-01T07:00:00Z,17
yellow,2016-12-01T08:00:00Z,19
yellow,2016-12-01T09:00:00Z,56
yellow,2016-12-01T10:00:00Z,193
yellow,2016-12-01T11:00:00Z,275
yellow,2016-12-01T12:00:00Z,234
yellow,2016-12-01T13:00:00Z,202
yellow,2016-12-01T14:00:00Z,181
yellow,2016-12-01T15:00:00Z,191
yellow,2016-12-01T16:00:00Z,140
yellow,2016-12-01T17:00:00Z,331
yellow,2016-12-01T18:00:00Z,423
yellow,2016-12-01T19:00:00Z,559
yellow,2016-12-01T20:00:00Z,432
yellow,2016-12-01T21:00:00Z,581
yellow,2016-12-01T22:00:00Z,541
yellow,2016-12-01T23:00:00Z,424
yellow,2016-12-02T00:00:00Z,497
yellow,2016-12-02T01:00:00Z,500
yellow,2016-12-02T02:00:00Z,592
yellow,2016-12-02T03:00:00Z,366
yellow,2016-12-02T04:00:00Z,362
yellow,2016-12-02T05:00:00Z,208
yellow,2016-12-02T06:00:00Z,173
yellow,2016-12-02T07:00:00Z,36
yellow,2016-12-02T08:00:00Z,6
yellow,2016-12-02T09:00:00Z,18
yellow,2016-12-02T10:00:00Z,247
yellow,2016-12-02T11:00:00Z,283
yellow,2016-12-02T12:00:00Z,296
yellow,2016-12-02T13:00:00Z,221
yellow,2016-12-02T14:00:00Z,186
yellow,2016-12-02T15:00:00Z,175
yellow,2016-12-02T16:00:00Z,250
yellow,2016-12-02T17:00:00Z,320
yellow,2016-12-02T18:00:00Z,470
yellow,2016-12-02T19:00:00Z,521
yellow,2016-12-02T20:00:00Z,395
yellow,2016-12-02T21:00:00Z,537
yellow,2016-12-02T22:00:00Z,447
yellow,2016-12-02T23:00:00Z,423
yellow,2016-12-03T00:00:00Z,528
yellow,2016-12-03T01:00:00Z,551
yellow,2016-12-03T02:00:00Z,403
yellow,2016-12-03T03:00:00Z,431
yellow,2016-12-03T04:00:00Z,367
yellow,2016-12-03T05:00:00Z,154
yellow,2016-12-03T06:00:00Z,56
yellow,2016-12-03T07:00:00Z,13
yellow,2016-12-03T08:00:00Z,10
yellow,2016-12-03T09:00:00Z,12
yellow,2016-12-03T10:00:00Z,194
yellow,2016-12-03T11:00:00Z,299
yellow,2016-12-03T12:00:00Z,223
yellow,2016-12-03T13:00:00Z,174
yellow,2016-12-03T14:00:00Z,201
yellow,2016-12-03T15:00:00Z,220
yellow,2016-12-03T16:00:00Z,215
yellow,2016-12-03T17:00:00Z,412
yellow,2016-12-03T18:00:00Z,436
yellow,2016-12-03T19:00:00Z,521
yellow,2016-12-03T20:00:00Z,573
yellow,2016-12-03T21:00:00Z,512
yellow,2016-12-03T22:00:00Z,558
yellow,2016-12-03T23:00:00Z,498
yellow,2016-12-04T00:00:00Z,465
yellow,2016-12-04T01:00:00Z,536
yellow,2016-12-04T02:00:00Z,488
yellow,2016-12-04T03:00:00Z,381
yellow,2016-12-04T04:00:00Z,326
yellow,2016-12-04T05:00:00Z,104
yellow,2016-12-04T06:00:00Z,34
yellow,2016-12-04T07:00:00Z,10
yellow,2016-12-04T08:00:00Z,7
yellow,2016-12-04T09:00:00Z,24
yellow,2016-12-04T10:00:00Z,168
yellow,2016-12-04T11:00:00Z,207
yellow,2016-12-04T12:00:00Z,198
yellow,2016-12-04T13:00:00Z,206
yellow,2016-12-04T14:00:00Z,213
yellow,2016-12-04T15:00:00Z,277
yellow,2016-12-04T16:00:00Z,261
yellow,2016-12-04T17:00:00Z,413
yellow,2016-12-04T18:00:00Z,429
yellow,2016-12-04T19:00:00Z,522
yellow,2016-12-04T20:00:00Z,583
yellow,2016-12-04T21:00:00Z,534
yellow,2016-12-04T22:00:00Z,629
yellow,2016-12-04T23:00:00Z,560
yellow,2016-12-05T00:00:00Z,635
yellow,2016-12-05T01:00:00Z,614
yellow,2016-12-05T02:00:00Z,611
yellow,2016-12-05T03:00:00Z,514
yellow,2016-12-05T04:00:00Z,507
yellow,2016-12-05T05:00:00Z,270
yellow,2016-12-05T06:00:00Z,163
yellow,2016-12-05T07:00:00Z,4
yellow,2016-12-05T08:00:00Z,5
yellow,2016-12-05T09:00:00Z,28
yellow,2016-12-05T10:00:00Z,219
yellow,2016-12-05T11:00:00Z,356
yellow,2016-12-05T12:00:00Z,270
yellow,2016-12-05T13:00:00Z,303
yellow,2016-12-05T14:00:00Z,283
yellow,2016-12-05T15:00:00Z,261
yellow,2016-12-05T16:00:00Z,202
yellow,2016-12-05T17:00:00Z,456
yellow,2016-12-05T18:00:00Z,494
yellow,2016-12-05T19:00:00Z,587
yellow,2016-12-05T20:00:00Z,517
yellow,2016-12-05T21:00:00Z,583
yellow,2016-12-05T22:00:00Z,527
yellow,2016-12-05T23:00:00Z,457
yellow,2016-12-06T00:00:00Z,456
yellow,2016-12-06T01:00:00Z,565
yellow,2016-12-06T02:00:00Z,467
yellow,2016-12-06T03:00:00Z,456
yellow,2016-12-06T04:00:00Z,325
yellow,2016-12-06T05:00:00Z,208
yellow,2016-12-06T06:00:00Z,55
yellow,2016-12-06T07:00:00Z,4
yellow,2016-12-06T08:00:00Z,8
yellow,2016-12-06T09:00:00Z,31
yellow,2016-12-06T10:00:00Z,203
yellow,2016-12-06T11:00:00Z,268
yellow,2016-12-06T12:00:00Z,270
yellow,2016-12-06T13:00:00Z,157
yellow,2016-12-06T14:00:00Z,185
yellow,2016-12-06T15:00:00Z,164
yellow,2016-12-06T16:00:00Z,125
yellow,2016-12-06T17:00:00Z,299
yellow,2016-12-06T18:00:00Z,420
yellow,2016-12-06T19:00:00Z,442
yellow,2016-12-06T20:00:00Z,442
yellow,2016-12-06T21:00:00Z,617
yellow,2016-12-06T22:00:00Z,467
yellow,2016-12-06T23:00:00Z,320
yellow,2016-12-07T00:00:00Z,386
yellow,2016-12-07T01:00:00Z,497
yellow,2016-12-07T02:00:00Z,460
yellow,2016-12-07T03:00:00Z,430
yellow,2016-12-07T04:00:00Z,405
yellow,2016-12-07T05:00:00Z,127
yellow,2016-12-07T06:00:00Z,42
yellow,2016-12-07T07:00:00Z,7
yellow,2016-12-07T08:00:00Z,5
yellow,2016-12-07T09:00:00Z,40
yellow,2016-12-07T10:00:00Z,217
yellow,2016-12-07T11:00:00Z,199
yellow,2016-12-07T12:00:00Z,223
yellow,2016-12-07T13:00:00Z,174
yellow,2016-12-07T14:00:00Z,146
yellow,2016-12-07T15:00:00Z,148
yellow,2016-12-07T16:00:00Z,201
yellow,2016-12-07T17:00:00Z,330
yellow,2016-12-07T18:00:00Z,465
yellow,2016-12-07T19:00:00Z,468
yellow,2016-12-07T20:00:00Z,414
yellow,2016-12-07T21:00:00Z,583
yellow,2016-12-07T22:00:00Z,512
yellow,2016-12-07T23:00:00Z,356
yellow,2016-12-08T00:00:00Z,504
yellow,2016-12-08T01:00:00Z,552
yellow,2016-12-08T02:00:00Z,483
yellow,2016-12-08T03:00:00Z,434
yellow,2016-12-08T04:00:00Z,288
yellow,2016-12-08T05:00:00Z,165
yellow,2016-12-08T06:00:00Z,25
yellow,2016-12-08T07:00:00Z,18
yellow,2016-12-08T08:00:00Z,4
yellow,2016-12-08T09:00:00Z,24
yellow,2016-12-08T10:00:00Z,246
yellow,2016-12-08T11:00:00Z,233
yellow,2016-12-08T12:00:00Z,206
yellow,2016-12-08T13:00:00Z,192
yellow,2016-12-08T14:00:00Z,221
yellow,2016-12-08T15:00:00Z,224
yellow,2016-12-08T16:00:00Z,128
yellow,2016-12-08T17:00:00Z,375
yellow,2016-12-08T18:00:00Z,434
yellow,2016-12-08T19:00:00Z,567
yellow,2016-12-08T20:00:00Z,444
yellow,2016-12-08T21:00:00Z,537
yellow,2016-12-08T22:00:00Z,634
yellow,2016-12-08T23:00:00Z,396
yellow,2016-12-09T00:00:00Z,452
yellow,2016-12-09T01:00:00Z,536
yellow,2016-12-09T02:00:00Z,578
yellow,2016-12-09T03:00:00Z,402
yellow,2016-12-09T04:00:00Z,443
yellow,2016-12-09T05:00:00Z,253
yellow,2016-12-09T06:00:00Z,65
yellow,2016-12-09T07:00:00Z,11
yellow,2016-12-09T08:00:00Z,2
yellow,2016-12-09T09:00:00Z,18
yellow,2016-12-09T10:00:00Z,135
yellow,2016-12-09T11:00:00Z,312
yellow,2016-12-09T12:00:00Z,291
yellow,2016-12-09T13:00:00Z,279
yellow,2016-12-09T14:00:00Z,203
yellow,2016-12-09T15:00:00Z,193
yellow,2016-12-09T16:00:00Z,219
yellow,2016-12-09T17:00:00Z,342
yellow,2016-12-09T18:00:00Z,498
yellow,2016-12-09T19:00:00Z,498
yellow,2016-12-09T20:00:00Z,401
yellow,2016-12-09T21:00:00Z,528
yellow,2016-12-09T22:00:00Z,459
yellow,2016-12-09T23:00:00Z,351
yellow,2016-12-10T00:00:00Z,470
yellow,2016-12-10T01:00:00Z,509
yellow,2016-12-10T02:00:00Z,458
yellow,2016-12-10T03:00:00Z,440
yellow,2016-12-10T04:00:00Z,437
yellow,2016-12-10T05:00:00Z,206
yellow,2016-12-10T06:00:00Z,75
yellow,2016-12-10T07:00:00Z,7
yellow,2016-12-10T08:00:00Z,15
yellow,2016-12-10T09:00:00Z,14
yellow,2016-12-10T10:00:00Z,183
yellow,2016-12-10T11:00:00Z,258
yellow,2016-12-10T12:00:00Z,262
yellow,2016-12-10T13:00:00Z,156
yellow,2016-12-10T14:00:00Z,198
yellow,2016-12-10T15:00:00Z,195
yellow,2016-12-10T16:00:00Z,221
yellow,2016-12-10T17:00:00Z,327
yellow,2016-12-10T18:00:00Z,427
yellow,2016-12-10T19:00:00Z,519
yellow,2016-12-10T20:00:00Z,440
yellow,2016-12-10T21:00:00Z,500
yellow,2016-12-10T22:00:00Z,511
yellow,2016-12-10T23:00:00Z,453
yellow,2016-12-11T00:00:00Z,398
yellow,2016-12-11T01:00:00Z,495
yellow,2016-12-11T02:00:00Z,431
yellow,2016-12-11T03:00:00Z,296
yellow,2016-12-11T04:00:00Z,306
yellow,2016-12-11T05:00:00Z,132
yellow,2016-12-11T06:00:00Z,55
yellow,2016-12-11T07:00:00Z,6
yellow,2016-12-11T08:00:00Z,12
yellow,2016-12-11T09:00:00Z,21
yellow,2016-12-11T10:00:00Z,163
yellow,2016-12-11T11:00:00Z,235
yellow,2016-12-11T12:00:00Z,203
yellow,2016-12-11T13:00:00Z,135
yellow,2016-12-11T14:00:00Z,167
yellow,2016-12-11T15:00:00Z,194
yellow,2016-12-11T16:00:00Z,209
yellow,2016-12-11T17:00:00Z,354
yellow,2016-12-11T18:00:00Z,502
yellow,2016-12-11T19:00:00Z,540
yellow,2016-12-11T20:00:00Z,586
yellow,2016-12-11T21:00:00Z,534
yellow,2016-12-11T22:00:00Z,527
yellow,2016-12-11T23:00:00Z,506
yellow,2016-12-12T00:00:00Z,491
yellow,2016-12-12T01:00:00Z,688
yellow,2016-12-12T02:00:00Z,626
yellow,2016-12-12T03:00:00Z,484
yellow,2016-12-12T04:00:00Z,557
yellow,2016-12-12T05:00:00Z,491
yellow,2016-12-12T06:00:00Z,102
yellow,2016-12-12T07:00:00Z,26
yellow,2016-12-12T08:00:00Z,37
yellow,2016-12-12T09:00:00Z,39
yellow,2016-12-12T10:00:00Z,186
yellow,2016-12-12T11:00:00Z,353
yellow,2016-12-12T12:00:00Z,281
yellow,2016-12-12T13:00:00Z,242
yellow,2016-12-12T14:00:00Z,231
yellow,2016-12-12T15:00:00Z,202
yellow,2016-12-12T16:00:00Z,227
yellow,2016-12-12T17:00:00Z,261
yellow,2016-12-12T18:00:00Z,424
yellow,2016-12-12T19:00:00Z,521
yellow,2016-12-12T20:00:00Z,532
yellow,2016-12-12T21:00:00Z,524
yellow,2016-12-12T22:00:00Z,507
yellow,2016-12-12T23:00:00Z,344
yellow,2016-12-13T00:00:00Z,431
yellow,2016-12-13T01:00:00Z,507
yellow,2016-12-13T02:00:00Z,517
yellow,2016-12-13T03:00:00Z,413
yellow,2016-12-13T04:00:00Z,357
yellow,2016-12-13T05:00:00Z,194
yellow,2016-12-13T06:00:00Z,73
yellow,2016-12-13T07:00:00Z,64
yellow,2016-12-13T08:00:00Z,5
yellow,2016-12-13T09:00:00Z,14
yellow,2016-12-13T10:00:00Z,169
yellow,2016-12-13T11:00:00Z,204
yellow,2016-12-13T12:00:00Z,197
yellow,2016-12-13T13:00:00Z,138
yellow,2016-12-13T14:00:00Z,221
yellow,2016-12-13T15:00:00Z,180
yellow,2016-12-13T16:00:00Z,167
yellow,2016-12-13T17:00:00Z,211
yellow,2016-12-13T18:00:00Z,299
yellow,2016-12-13T19:00:00Z,393
yellow,2016-12-13T20:00:00Z,362
yellow,2016-12-13T21:00:00Z,416
yellow,2016-12-13T22:00:00Z,378
yellow,2016-12-13T23:00:00Z,297
yellow,2016-12-14T00:00:00Z,314
yellow,2016-12-14T01:00:00Z,465
yellow,2016-12-14T02:00:00Z,374
yellow,2016-12-14T03:00:00Z,303
yellow,2016-12-14T04:00:00Z,338
yellow,2016-12-14T05:00:00Z,130
yellow,2016-12-14T06:00:00Z,16
yellow,2016-12-14T07:00:00Z,8
yellow,2016-12-14T08:00:00Z,5
yellow,2016-12-14T09:00:00Z,21
yellow,2016-12-14T10:00:00Z,145
yellow,2016-12-14T11:00:00Z,215
yellow,2016-12-14T12:00:00Z,219
yellow,2016-12-14T13:00:00Z,170
yellow,2016-12-14T14:00:00Z,166
yellow,2016-12-14T15:00:00Z,191
yellow,2016-12-14T16:00:00Z,107
yellow,2016-12-14T17:00:00Z,223
yellow,2016-12-14T18:00:00Z,333
yellow,2016-12-14T19:00:00Z,472
yellow,2016-12-14T20:00:00Z,423
yellow,2016-12-14T21:00:00Z,489
yellow,2016-12-14T22:00:00Z,436
yellow,2016-12-14T23:00:00Z,330
yellow,2016-12-15T00:00:00Z,383
yellow,2016-12-15T01:00:00Z,469
yellow,2016-12-15T02:00:00Z,498
yellow,2016-12-15T03:00:00Z,405
yellow,2016-12-15T04:00:00Z,380
yellow,2016-12-15T05:00:00Z,258
yellow,2016-12-15T06:00:00Z,126
yellow,2016-12-15T07:00:00Z,18
yellow,2016-12-15T08:00:00Z,9
yellow,2016-12-15T09:00:00Z,51
yellow,2016-12-15T10:00:00Z,115
yellow,2016-12-15T11:00:00Z,269
yellow,2016-12-15T12:00:00Z,232
yellow,2016-12-15T13:00:00Z,230
yellow,2016-12-15T14:00:00Z,165
yellow,2016-12-15T15:00:00Z,179
yellow,2016-12-15T16:00:00Z,184
yellow,2016-12-15T17:00:00Z,268
yellow,2016-12-15T18:00:00Z,369
yellow,2016-12-15T19:00:00Z,492
yellow,2016-12-15T20:00:00Z,431
yellow,2016-12-15T21:00:00Z,506
yellow,2016-12-15T22:00:00Z,531
yellow,2016-12-15T23:00:00Z,375
yellow,2016-12-16T00:00:00Z,342
yellow,2016-12-16T01:00:00Z,419
yellow,2016-12-16T02:00:00Z,440
yellow,2016-12-16T03:00:00Z,442
yellow,2016-12-16T04:00:00Z,536
yellow,2016-12-16T05:00:00Z,440
yellow,2016-12-16T06:00:00Z,133
yellow,2016-12-16T07:00:00Z,67
yellow,2016-12-16T08:00:00Z,73
yellow,2016-12-16T09:00:00Z,72
yellow,2016-12-16T10:00:00Z,157
yellow,2016-12-16T11:00:00Z,278
yellow,2016-12-16T12:00:00Z,209
yellow,2016-12-16T13:00:00Z,196
yellow,2016-12-16T14:00:00Z,241
yellow,2016-12-16T15:00:00Z,215
yellow,2016-12-16T16:00:00Z,187
yellow,2016-12-16T17:00:00Z,322
yellow,2016-12-16T18:00:00Z,351
yellow,2016-12-16T19:00:00Z,526
yellow,2016-12-16T20:00:00Z,425
yellow,2016-12-16T21:00:00Z,457
yellow,2016-12-16T22:00:00Z,529
yellow,2016-12-16T23:00:00Z,421
yellow,2016-12-17T00:00:00Z,437
yellow,2016-12-17T01:00:00Z,440
yellow,2016-12-17T02:00:00Z,532
yellow,2016-12-17T03:00:00Z,485
yellow,2016-12-17T04:00:00Z,290
yellow,2016-12-17T05:00:00Z,267
yellow,2016-12-17T06:00:00Z,219
yellow,2016-12-17T07:00:00Z,78
yellow,2016-12-17T08:00:00Z,27
yellow,2016-12-17T09:00:00Z,7
yellow,2016-12-17T10:00:00Z,160
yellow,2016-12-17T11:00:00Z,187
yellow,2016-12-17T12:00:00Z,220
yellow,2016-12-17T13:00:00Z,175
yellow,2016-12-17T14:00:00Z,144
yellow,2016-12-17T15:00:00Z,204
yellow,2016-12-17T16:00:00Z,198
yellow,2016-12-17T17:00:00Z,250
yellow,2016-12-17T18:00:00Z,228
yellow,2016-12-17T19:00:00Z,294
yellow,2016-12-17T20:00:00Z,465
yellow,2016-12-17T21:00:00Z,427
yellow,2016-12-17T22:00:00Z,450
yellow,2016-12-17T23:00:00Z,446
yellow,2016-12-18T00:00:00Z,427
yellow,2016-12-18T01:00:00Z,333
yellow,2016-12-18T02:00:00Z,424
yellow,2016-12-18T03:00:00Z,313
yellow,2016-12-18T04:00:00Z,408
yellow,2016-12-18T05:00:00Z,374
yellow,2016-12-18T06:00:00Z,169
yellow,2016-12-18T07:00:00Z,148
yellow,2016-12-18T08:00:00Z,135
yellow,2016-12-18T09:00:00Z,183
yellow,2016-12-18T10:00:00Z,165
yellow,2016-12-18T11:00:00Z,200
yellow,2016-12-18T12:00:00Z,170
yellow,2016-12-18T13:00:00Z,175
yellow,2016-12-18T14:00:00Z,134
yellow,2016-12-18T15:00:00Z,172
yellow,2016-12-18T16:00:00Z,147
yellow,2016-12-18T17:00:00Z,227
yellow,2016-12-18T18:00:00Z,279
yellow,2016-12-18T19:00:00Z,386
yellow,2016-12-18T20:00:00Z,473
yellow,2016-12-18T21:00:00Z,479
yellow,2016-12-18T22:00:00Z,492
yellow,2016-12-18T23:00:00Z,368
yellow,2016-12-19T00:00:00Z,387
yellow,2016-12-19T01:00:00Z,505
yellow,2016-12-19T02:00:00Z,507
yellow,2016-12-19T03:00:00Z,401
yellow,2016-12-19T04:00:00Z,580
yellow,2016-12-19T05:00:00Z,432
yellow,2016-12-19T06:00:00Z,228
yellow,2016-12-19T07:00:00Z,86
yellow,2016-12-19T08:00:00Z,62
yellow,2016-12-19T09:00:00Z,25
yellow,2016-12-19T10:00:00Z,137
yellow,2016-12-19T11:00:00Z,260
yellow,2016-12-19T12:00:00Z,229
yellow,2016-12-19T13:00:00Z,204
yellow,2016-12-19T14:00:00Z,189
yellow,2016-12-19T15:00:00Z,238
yellow,2016-12-19T16:00:00Z,129
yellow,2016-12-19T17:00:00Z,298
yellow,2016-12-19T18:00:00Z,288
yellow,2016-12-19T19:00:00Z,408
yellow,2016-12-19T20:00:00Z,458
yellow,2016-12-19T21:00:00Z,478
yellow,2016-12-19T22:00:00Z,471
yellow,2016-12-19T23:00:00Z,338
yellow,2016-12-20T00:00:00Z,364
yellow,2016-12-20T01:00:00Z,377
yellow,2016-12-20T02:00:00Z,514
yellow,2016-12-20T03:00:00Z,455
yellow,2016-12-20T04:00:00Z,305
yellow,2016-12-20T05:00:00Z,246
yellow,2016-12-20T06:00:00Z,99
yellow,2016-12-20T07:00:00Z,71
yellow,2016-12-20T08:00:00Z,10
yellow,2016-12-20T09:00:00Z,17
yellow,2016-12-20T10:00:00Z,98
yellow,2016-12-20T11:00:00Z,265
yellow,2016-12-20T12:00:00Z,205
yellow,2016-12-20T13:00:00Z,192
yellow,2016-12-20T14:00:00Z,198
yellow,2016-12-20T15:00:00Z,138
yellow,2016-12-20T16:00:00Z,136
yellow,2016-12-20T17:00:00Z,166
yellow,2016-12-20T18:00:00Z,309
yellow,2016-12-20T19:00:00Z,384
yellow,2016-12-20T20:00:00Z,353
yellow,2016-12-20T21:00:00Z,375
yellow,2016-12-20T22:00:00Z,489
yellow,2016-12-20T23:00:00Z,387
yellow,2016-12-21T00:00:00Z,304
yellow,2016-12-21T01:00:00Z,387
yellow,2016-12-21T02:00:00Z,434
yellow,2016-12-21T03:00:00Z,355
yellow,2016-12-21T04:00:00Z,343
yellow,2016-12-21T05:00:00Z,183
yellow,2016-12-21T06:00:00Z,82
yellow,2016-12-21T07:00:00Z,41
yellow,2016-12-21T08:00:00Z,25
yellow,2016-12-21T09:00:00Z,21
yellow,2016-12-21T10:00:00Z,170
yellow,2016-12-21T11:00:00Z,187
yellow,2016-12-21T12:00:00Z,238
yellow,2016-12-21T13:00:00Z,242
yellow,2016-12-21T14:00:00Z,131
yellow,2016-12-21T15:00:00Z,153
yellow,2016-12-21T16:00:00Z,117
yellow,2016-12-21T17:00:00Z,212
yellow,2016-12-21T18:00:00Z,299
yellow,2016-12-21T19:00:00Z,429
yellow,2016-12-21T20:00:00Z,397
yellow,2016-12-21T21:00:00Z,437
yellow,2016-12-21T22:00:00Z,436
yellow,2016-12-21T23:00:00Z,317
yellow,2016-12-22T00:00:00Z,320
yellow,2016-12-22T01:00:00Z,395
yellow,2016-12-22T02:00:00Z,418
yellow,2016-12-22T03:00:00Z,366
yellow,2016-12-22T04:00:00Z,253
yellow,2016-12-22T05:00:00Z,207
yellow,2016-12-22T06:00:00Z,97
yellow,2016-12-22T07:00:00Z,73
yellow,2016-12-22T08:00:00Z,15
yellow,2016-12-22T09:00:00Z,5
yellow,2016-12-22T10:00:00Z,126
yellow,2016-12-22T11:00:00Z,215
yellow,2016-12-22T12:00:00Z,203
yellow,2016-12-22T13:00:00Z,192
yellow,2016-12-22T14:00:00Z,185
yellow,2016-12-22T15:00:00Z,155
yellow,2016-12-22T16:00:00Z,118
yellow,2016-12-22T17:00:00Z,191
yellow,2016-12-22T18:00:00Z,321
yellow,2016-12-22T19:00:00Z,336
yellow,2016-12-22T20:00:00Z,418
yellow,2016-12-22T21:00:00Z,433
yellow,2016-12-22T22:00:00Z,406
yellow,2016-12-22T23:00:00Z,332
yellow,2016-12-23T00:00:00Z,328
yellow,2016-12-23T01:00:00Z,342
yellow,2016-12-23T02:00:00Z,471
yellow,2016-12-23T03:00:00Z,419
yellow,2016-12-23T04:00:00Z,402
yellow,2016-12-23T05:00:00Z,289
yellow,2016-12-23T06:00:00Z,66
yellow,2016-12-23T07:00:00Z,87
yellow,2016-12-23T08:00:00Z,27
yellow,2016-12-23T09:00:00Z,34
yellow,2016-12-23T10:00:00Z,126
yellow,2016-12-23T11:00:00Z,218
yellow,2016-12-23T12:00:00Z,213
yellow,2016-12-23T13:00:00Z,173
yellow,2016-12-23T14:00:00Z,175
yellow,2016-12-23T15:00:00Z,210
yellow,2016-12-23T16:00:00Z,121
yellow,2016-12-23T17:00:00Z,232
yellow,2016-12-23T18:00:00Z,367
yellow,2016-12-23T19:00:00Z,399
yellow,2016-12-23T20:00:00Z,427
yellow,2016-12-23T21:00:00Z,409
yellow,2016-12-23T22:00:00Z,448
yellow,2016-12-23T23:00:00Z,357
yellow,2016-12-24T00:00:00Z,334
yellow,2016-12-24T01:00:00Z,329
yellow,2016-12-24T02:00:00Z,455
yellow,2016-12-24T03:00:00Z,351
yellow,2016-12-24T04:00:00Z,244
yellow,2016-12-24T05:00:00Z,181
yellow,2016-12-24T06:00:00Z,75
yellow,2016-12-24T07:00:00Z,99
yellow,2016-12-24T08:00:00Z,22
yellow,2016-12-24T09:00:00Z,40
yellow,2016-12-24T10:00:00Z,83
yellow,2016-12-24T11:00:00Z,176
yellow,2016-12-24T12:00:00Z,110
yellow,2016-12-24T13:00:00Z,154
yellow,2016-12-24T14:00:00Z,206
yellow,2016-12-24T15:00:00Z,167
yellow,2016-12-24T16:00:00Z,146
yellow,2016-12-24T17:00:00Z,190
yellow,2016-12-24T18:00:00Z,276
yellow,2016-12-24T19:00:00Z,298
yellow,2016-12-24T20:00:00Z,341
yellow,2016-12-24T21:00:00Z,295
yellow,2016-12-24T22:00:00Z,358
yellow,2016-12-24T23:00:00Z,336
yellow,2016-12-25T00:00:00Z,291
yellow,2016-12-25T01:00:00Z,300
yellow,2016-12-25T02:00:00Z,309
yellow,2016-12-25T03:00:00Z,280
yellow,2016-12-25T04:00:00Z,180
yellow,2016-12-25T05:00:00Z,82
yellow,2016-12-25T06:00:00Z,14
yellow,2016-12-25T07:00:00Z,19
yellow,2016-12-25T08:00:00Z,7
yellow,2016-12-25T09:00:00Z,25
yellow,2016-12-25T10:00:00Z,103
yellow,2016-12-25T11:00:00Z,147
