car_type,date,geo,trips,grouping,monthly,parent_type,monthly_is_estimated
Yellow taxis,2011-03-19,airports,11523,yellow,430570,Taxis,FALSE
Yellow taxis,2011-03-20,airports,17351,yellow,436359,Taxis,FALSE
Yellow taxis,2011-03-21,airports,19288,yellow,438161,Taxis,FALSE
Yellow taxis,2011-03-22,airports,17090,yellow,437629,Taxis,FALSE
Yellow taxis,2011-03-23,airports,14253,yellow,437668,Taxis,FALSE
Yellow taxis,2011-03-24,airports,17932,yellow,440419,Taxis,FALSE
Yellow taxis,2011-03-25,airports,15958,yellow,442529,Taxis,FALSE
Yellow taxis,2011-03-26,airports,10509,yellow,442925,Taxis,FALSE
Yellow taxis,2011-03-27,airports,16267,yellow,444676,Taxis,FALSE
Yellow taxis,2011-03-28,airports,18869,yellow,445744,Taxis,FALSE
Yellow taxis,2011-03-29,airports,16456,yellow,445835,Taxis,FALSE
Yellow taxis,2011-03-30,airports,15614,yellow,446136,Taxis,FALSE
Yellow taxis,2011-03-31,airports,15923,yellow,446029,Taxis,FALSE
Yellow taxis,2011-04-01,airports,7395,yellow,438101,Taxis,FALSE
Yellow taxis,2011-04-02,airports,4948,yellow,432520,Taxis,FALSE
Yellow taxis,2011-04-03,airports,7645,yellow,426305,Taxis,FALSE
Yellow taxis,2011-04-04,airports,18615,yellow,423333,Taxis,FALSE
Yellow taxis,2011-04-05,airports,16187,yellow,423763,Taxis,FALSE
Yellow taxis,2011-04-06,airports,16621,yellow,424655,Taxis,FALSE
Yellow taxis,2011-04-07,airports,16290,yellow,426107,Taxis,FALSE
Yellow taxis,2011-04-08,airports,15712,yellow,423653,Taxis,FALSE
Yellow taxis,2011-04-09,airports,10162,yellow,422962,Taxis,FALSE
Yellow taxis,2011-04-10,airports,17705,yellow,424054,Taxis,FALSE
Yellow taxis,2011-04-11,airports,19492,yellow,424814,Taxis,FALSE
Yellow taxis,2011-04-12,airports,16461,yellow,424707,Taxis,FALSE
Yellow taxis,2011-04-13,airports,16140,yellow,424096,Taxis,FALSE
Yellow taxis,2011-04-14,airports,17583,yellow,424348,Taxis,FALSE
Yellow taxis,2011-04-15,airports,16508,yellow,424497,Taxis,FALSE
Yellow taxis,2011-04-16,airports,10669,yellow,423643,Taxis,FALSE
Yellow taxis,2011-04-17,airports,17348,yellow,423640,Taxis,FALSE
Yellow taxis,2011-04-18,airports,17734,yellow,422086,Taxis,FALSE
Yellow taxis,2011-04-19,airports,15342,yellow,420338,Taxis,FALSE
Yellow taxis,2011-04-20,airports,16140,yellow,422225,Taxis,FALSE
Yellow taxis,2011-04-21,airports,17272,yellow,421565,Taxis,FALSE
Yellow taxis,2011-04-22,airports,13884,yellow,419491,Taxis,FALSE
Yellow taxis,2011-04-23,airports,8145,yellow,417127,Taxis,FALSE
Yellow taxis,2011-04-24,airports,13883,yellow,414743,Taxis,FALSE
Yellow taxis,2011-04-25,airports,21203,yellow,417077,Taxis,FALSE
Yellow taxis,2011-04-26,airports,20025,yellow,420646,Taxis,FALSE
Yellow taxis,2011-04-27,airports,19608,yellow,424640,Taxis,FALSE
Yellow taxis,2011-04-28,airports,17842,yellow,426559,Taxis,FALSE
Yellow taxis,2011-04-29,airports,19109,yellow,438273,Taxis,FALSE
Yellow taxis,2011-04-30,airports,11873,yellow,445198,Taxis,FALSE
Yellow taxis,2011-05-01,airports,18497,yellow,456050,Taxis,FALSE
Yellow taxis,2011-05-02,airports,21346,yellow,458781,Taxis,FALSE
Yellow taxis,2011-05-03,airports,17200,yellow,459794,Taxis,FALSE
Yellow taxis,2011-05-04,airports,16848,yellow,460021,Taxis,FALSE
Yellow taxis,2011-05-05,airports,17211,yellow,460942,Taxis,FALSE
Yellow taxis,2011-05-06,airports,16101,yellow,461331,Taxis,FALSE
Yellow taxis,2011-05-07,airports,10558,yellow,461727,Taxis,FALSE
Yellow taxis,2011-05-08,airports,17553,yellow,461575,Taxis,FALSE
Yellow taxis,2011-05-09,airports,20973,yellow,463056,Taxis,FALSE
Yellow taxis,2011-05-10,airports,17460,yellow,464055,Taxis,FALSE
Yellow taxis,2011-05-11,airports,16743,yellow,464658,Taxis,FALSE
Yellow taxis,2011-05-12,airports,18800,yellow,465875,Taxis,FALSE
Yellow taxis,2011-05-13,airports,17906,yellow,467273,Taxis,FALSE
Yellow taxis,2011-05-14,airports,13081,yellow,469685,Taxis,FALSE
Yellow taxis,2011-05-15,airports,17936,yellow,470273,Taxis,FALSE
Yellow taxis,2011-05-16,airports,21706,yellow,474245,Taxis,FALSE
Yellow taxis,2011-05-17,airports,19121,yellow,478024,Taxis,FALSE
Yellow taxis,2011-05-18,airports,18335,yellow,480219,Taxis,FALSE
Yellow taxis,2011-05-19,airports,19630,yellow,482577,Taxis,FALSE
Yellow taxis,2011-05-20,airports,18826,yellow,487519,Taxis,FALSE
Yellow taxis,2011-05-21,airports,12795,yellow,492169,Taxis,FALSE
Yellow taxis,2011-05-22,airports,18820,yellow,497106,Taxis,FALSE
Yellow taxis,2011-05-23,airports,20883,yellow,496786,Taxis,FALSE
Yellow taxis,2011-05-24,airports,18892,yellow,495653,Taxis,FALSE
Yellow taxis,2011-05-25,airports,17204,yellow,493249,Taxis,FALSE
Yellow taxis,2011-05-26,airports,17199,yellow,492606,Taxis,FALSE
Yellow taxis,2011-05-27,airports,17690,yellow,491187,Taxis,FALSE
Yellow taxis,2011-05-28,airports,11428,yellow,490742,Taxis,FALSE
Yellow taxis,2011-05-29,airports,11554,yellow,483799,Taxis,FALSE
Yellow taxis,2011-05-30,airports,20222,yellow,482675,Taxis,FALSE
Yellow taxis,2011-05-31,airports,22345,yellow,487820,Taxis,FALSE
Yellow taxis,2011-06-01,airports,17968,yellow,488940,Taxis,FALSE
Yellow taxis,2011-06-02,airports,17875,yellow,489604,Taxis,FALSE
Yellow taxis,2011-06-03,airports,15761,yellow,489264,Taxis,FALSE
Yellow taxis,2011-06-04,airports,11563,yellow,490269,Taxis,FALSE
Yellow taxis,2011-06-05,airports,18908,yellow,491624,Taxis,FALSE
Yellow taxis,2011-06-06,airports,21974,yellow,492625,Taxis,FALSE
Yellow taxis,2011-06-07,airports,18952,yellow,494117,Taxis,FALSE
Yellow taxis,2011-06-08,airports,17461,yellow,494835,Taxis,FALSE
Yellow taxis,2011-06-09,airports,17122,yellow,493157,Taxis,FALSE
Yellow taxis,2011-06-10,airports,21023,yellow,496274,Taxis,FALSE
Yellow taxis,2011-06-11,airports,11595,yellow,494788,Taxis,FALSE
Yellow taxis,2011-06-12,airports,18160,yellow,495012,Taxis,FALSE
Yellow taxis,2011-06-13,airports,22411,yellow,495717,Taxis,FALSE
Yellow taxis,2011-06-14,airports,17886,yellow,494482,Taxis,FALSE
Yellow taxis,2011-06-15,airports,17499,yellow,493646,Taxis,FALSE
Yellow taxis,2011-06-16,airports,17860,yellow,491876,Taxis,FALSE
Yellow taxis,2011-06-17,airports,15742,yellow,488792,Taxis,FALSE
Yellow taxis,2011-06-18,airports,13196,yellow,489193,Taxis,FALSE
Yellow taxis,2011-06-19,airports,18009,yellow,488382,Taxis,FALSE
Yellow taxis,2011-06-20,airports,22120,yellow,489619,Taxis,FALSE
Yellow taxis,2011-06-21,airports,16681,yellow,487408,Taxis,FALSE
Yellow taxis,2011-06-22,airports,17904,yellow,488108,Taxis,FALSE
Yellow taxis,2011-06-23,airports,17469,yellow,488378,Taxis,FALSE
Yellow taxis,2011-06-24,airports,17682,yellow,488370,Taxis,FALSE
Yellow taxis,2011-06-25,airports,12643,yellow,489585,Taxis,FALSE
Yellow taxis,2011-06-26,airports,17665,yellow,495696,Taxis,FALSE
Yellow taxis,2011-06-27,airports,20813,yellow,496287,Taxis,FALSE
Yellow taxis,2011-06-28,airports,16544,yellow,490486,Taxis,FALSE
Yellow taxis,2011-06-29,airports,16616,yellow,489134,Taxis,FALSE
Yellow taxis,2011-06-30,airports,15957,yellow,487216,Taxis,FALSE
Yellow taxis,2011-07-01,airports,15941,yellow,487396,Taxis,FALSE
Yellow taxis,2011-07-02,airports,10098,yellow,485931,Taxis,FALSE
Yellow taxis,2011-07-03,airports,10059,yellow,477082,Taxis,FALSE
Yellow taxis,2011-07-04,airports,17676,yellow,472784,Taxis,FALSE
Yellow taxis,2011-07-05,airports,21634,yellow,475466,Taxis,FALSE
Yellow taxis,2011-07-06,airports,16170,yellow,474175,Taxis,FALSE
Yellow taxis,2011-07-07,airports,15160,yellow,472213,Taxis,FALSE
Yellow taxis,2011-07-08,airports,14197,yellow,465387,Taxis,FALSE
Yellow taxis,2011-07-09,airports,12185,yellow,465977,Taxis,FALSE
Yellow taxis,2011-07-10,airports,17147,yellow,464964,Taxis,FALSE
Yellow taxis,2011-07-11,airports,19436,yellow,461989,Taxis,FALSE
Yellow taxis,2011-07-12,airports,16373,yellow,460476,Taxis,FALSE
Yellow taxis,2011-07-13,airports,16354,yellow,459331,Taxis,FALSE
Yellow taxis,2011-07-14,airports,16916,yellow,458387,Taxis,FALSE
Yellow taxis,2011-07-15,airports,16042,yellow,458687,Taxis,FALSE
Yellow taxis,2011-07-16,airports,11467,yellow,456958,Taxis,FALSE
Yellow taxis,2011-07-17,airports,17380,yellow,456329,Taxis,FALSE
Yellow taxis,2011-07-18,airports,20209,yellow,454418,Taxis,FALSE
Yellow taxis,2011-07-19,airports,15684,yellow,453421,Taxis,FALSE
Yellow taxis,2011-07-20,airports,17802,yellow,453319,Taxis,FALSE
Yellow taxis,2011-07-21,airports,17198,yellow,453048,Taxis,FALSE
Yellow taxis,2011-07-22,airports,15940,yellow,451306,Taxis,FALSE
Yellow taxis,2011-07-23,airports,11268,yellow,449931,Taxis,FALSE
Yellow taxis,2011-07-24,airports,17218,yellow,449484,Taxis,FALSE
Yellow taxis,2011-07-25,airports,19939,yellow,448610,Taxis,FALSE
Yellow taxis,2011-07-26,airports,18256,yellow,450322,Taxis,FALSE
Yellow taxis,2011-07-27,airports,16691,yellow,450397,Taxis,FALSE
Yellow taxis,2011-07-28,airports,17168,yellow,451608,Taxis,FALSE
Yellow taxis,2011-07-29,airports,15242,yellow,450909,Taxis,FALSE
Yellow taxis,2011-07-30,airports,13522,yellow,454333,Taxis,FALSE
Yellow taxis,2011-07-31,airports,17063,yellow,461337,Taxis,FALSE
Yellow taxis,2011-08-01,airports,19259,yellow,462920,Taxis,FALSE
Yellow taxis,2011-08-02,airports,19242,yellow,460528,Taxis,FALSE
Yellow taxis,2011-08-03,airports,15778,yellow,460136,Taxis,FALSE
Yellow taxis,2011-08-04,airports,16787,yellow,461763,Taxis,FALSE
Yellow taxis,2011-08-05,airports,15379,yellow,462945,Taxis,FALSE
Yellow taxis,2011-08-06,airports,10509,yellow,461269,Taxis,FALSE
Yellow taxis,2011-08-07,airports,16434,yellow,460556,Taxis,FALSE
Yellow taxis,2011-08-08,airports,20871,yellow,461991,Taxis,FALSE
Yellow taxis,2011-08-09,airports,16056,yellow,461674,Taxis,FALSE
Yellow taxis,2011-08-10,airports,17268,yellow,462588,Taxis,FALSE
Yellow taxis,2011-08-11,airports,16887,yellow,462559,Taxis,FALSE
Yellow taxis,2011-08-12,airports,16235,yellow,462752,Taxis,FALSE
Yellow taxis,2011-08-13,airports,11636,yellow,462921,Taxis,FALSE
Yellow taxis,2011-08-14,airports,7767,yellow,453308,Taxis,FALSE
Yellow taxis,2011-08-15,airports,21271,yellow,454370,Taxis,FALSE
Yellow taxis,2011-08-16,airports,18218,yellow,456904,Taxis,FALSE
Yellow taxis,2011-08-17,airports,16177,yellow,455279,Taxis,FALSE
Yellow taxis,2011-08-18,airports,15709,yellow,453790,Taxis,FALSE
Yellow taxis,2011-08-19,airports,16551,yellow,454401,Taxis,FALSE
Yellow taxis,2011-08-20,airports,14786,yellow,457919,Taxis,FALSE
Yellow taxis,2011-08-21,airports,7576,yellow,448277,Taxis,FALSE
Yellow taxis,2011-08-22,airports,22580,yellow,450918,Taxis,FALSE
Yellow taxis,2011-08-23,airports,17306,yellow,449968,Taxis,FALSE
Yellow taxis,2011-08-24,airports,16796,yellow,450073,Taxis,FALSE
Yellow taxis,2011-08-25,airports,16299,yellow,449204,Taxis,FALSE
Yellow taxis,2011-08-26,airports,16950,yellow,450912,Taxis,FALSE
Yellow taxis,2011-08-27,airports,3160,yellow,440550,Taxis,FALSE
Yellow taxis,2011-08-28,airports,13,yellow,423500,Taxis,FALSE
Yellow taxis,2011-08-29,airports,17180,yellow,421421,Taxis,FALSE
Yellow taxis,2011-08-30,airports,20091,yellow,422270,Taxis,FALSE
Yellow taxis,2011-08-31,airports,18665,yellow,425157,Taxis,FALSE
Yellow taxis,2011-09-01,airports,18638,yellow,427008,Taxis,FALSE
Yellow taxis,2011-09-02,airports,18789,yellow,430418,Taxis,FALSE
Yellow taxis,2011-09-03,airports,12527,yellow,432436,Taxis,FALSE
Yellow taxis,2011-09-04,airports,13955,yellow,429957,Taxis,FALSE
Yellow taxis,2011-09-05,airports,21599,yellow,430685,Taxis,FALSE
Yellow taxis,2011-09-06,airports,20289,yellow,434918,Taxis,FALSE
Yellow taxis,2011-09-07,airports,18931,yellow,436581,Taxis,FALSE
Yellow taxis,2011-09-08,airports,19298,yellow,438992,Taxis,FALSE
Yellow taxis,2011-09-09,airports,17180,yellow,439937,Taxis,FALSE
Yellow taxis,2011-09-10,airports,11209,yellow,439510,Taxis,FALSE
Yellow taxis,2011-09-11,airports,16060,yellow,447803,Taxis,FALSE
Yellow taxis,2011-09-12,airports,20596,yellow,447128,Taxis,FALSE
Yellow taxis,2011-09-13,airports,16969,yellow,445879,Taxis,FALSE
Yellow taxis,2011-09-14,airports,17803,yellow,447505,Taxis,FALSE
Yellow taxis,2011-09-15,airports,18704,yellow,450500,Taxis,FALSE
Yellow taxis,2011-09-16,airports,18524,yellow,452473,Taxis,FALSE
Yellow taxis,2011-09-17,airports,12106,yellow,449793,Taxis,FALSE
Yellow taxis,2011-09-18,airports,18719,yellow,460936,Taxis,FALSE
Yellow taxis,2011-09-19,airports,20721,yellow,459077,Taxis,FALSE
Yellow taxis,2011-09-20,airports,16623,yellow,458394,Taxis,FALSE
Yellow taxis,2011-09-21,airports,16496,yellow,458094,Taxis,FALSE
Yellow taxis,2011-09-22,airports,18248,yellow,460043,Taxis,FALSE
Yellow taxis,2011-09-23,airports,17076,yellow,460169,Taxis,FALSE
Yellow taxis,2011-09-24,airports,11850,yellow,468859,Taxis,FALSE
Yellow taxis,2011-09-25,airports,18166,yellow,487012,Taxis,FALSE
Yellow taxis,2011-09-26,airports,19911,yellow,489743,Taxis,FALSE
Yellow taxis,2011-09-27,airports,15672,yellow,485324,Taxis,FALSE
Yellow taxis,2011-09-28,airports,15130,yellow,481789,Taxis,FALSE
Yellow taxis,2011-09-29,airports,15385,yellow,478536,Taxis,FALSE
Yellow taxis,2011-09-30,airports,17430,yellow,477177,Taxis,FALSE
Yellow taxis,2011-10-01,airports,11796,yellow,476446,Taxis,FALSE
Yellow taxis,2011-10-02,airports,18097,yellow,480588,Taxis,FALSE
Yellow taxis,2011-10-03,airports,21138,yellow,480127,Taxis,FALSE
Yellow taxis,2011-10-04,airports,17465,yellow,477303,Taxis,FALSE
Yellow taxis,2011-10-05,airports,16779,yellow,475151,Taxis,FALSE
Yellow taxis,2011-10-06,airports,17936,yellow,473789,Taxis,FALSE
Yellow taxis,2011-10-07,airports,17822,yellow,474431,Taxis,FALSE
Yellow taxis,2011-10-08,airports,10864,yellow,474086,Taxis,FALSE
Yellow taxis,2011-10-09,airports,16159,yellow,474185,Taxis,FALSE
Yellow taxis,2011-10-10,airports,20608,yellow,474197,Taxis,FALSE
Yellow taxis,2011-10-11,airports,18920,yellow,476148,Taxis,FALSE
Yellow taxis,2011-10-12,airports,17789,yellow,476134,Taxis,FALSE
Yellow taxis,2011-10-13,airports,18164,yellow,475594,Taxis,FALSE
Yellow taxis,2011-10-14,airports,17518,yellow,474588,Taxis,FALSE
Yellow taxis,2011-10-15,airports,12458,yellow,474940,Taxis,FALSE
Yellow taxis,2011-10-16,airports,18968,yellow,475189,Taxis,FALSE
Yellow taxis,2011-10-17,airports,20516,yellow,474984,Taxis,FALSE
Yellow taxis,2011-10-18,airports,17063,yellow,475424,Taxis,FALSE
Yellow taxis,2011-10-19,airports,15609,yellow,474537,Taxis,FALSE
Yellow taxis,2011-10-20,airports,19466,yellow,475755,Taxis,FALSE
Yellow taxis,2011-10-21,airports,18332,yellow,477011,Taxis,FALSE
Yellow taxis,2011-10-22,airports,11743,yellow,476904,Taxis,FALSE
Yellow taxis,2011-10-23,airports,19091,yellow,477829,Taxis,FALSE
Yellow taxis,2011-10-24,airports,21380,yellow,479298,Taxis,FALSE
Yellow taxis,2011-10-25,airports,17278,yellow,480904,Taxis,FALSE
Yellow taxis,2011-10-26,airports,17625,yellow,483399,Taxis,FALSE
Yellow taxis,2011-10-27,airports,17608,yellow,485622,Taxis,FALSE
Yellow taxis,2011-10-28,airports,18520,yellow,486712,Taxis,FALSE
Yellow taxis,2011-10-29,airports,9617,yellow,484533,Taxis,FALSE
Yellow taxis,2011-10-30,airports,18098,yellow,484534,Taxis,FALSE
Yellow taxis,2011-10-31,airports,17441,yellow,480837,Taxis,FALSE
Yellow taxis,2011-11-01,airports,17958,yellow,481330,Taxis,FALSE
Yellow taxis,2011-11-02,airports,16785,yellow,481336,Taxis,FALSE
Yellow taxis,2011-11-03,airports,18099,yellow,481499,Taxis,FALSE
Yellow taxis,2011-11-04,airports,18301,yellow,481978,Taxis,FALSE
Yellow taxis,2011-11-05,airports,11097,yellow,482211,Taxis,FALSE
Yellow taxis,2011-11-06,airports,16919,yellow,482971,Taxis,FALSE
Yellow taxis,2011-11-07,airports,20489,yellow,482852,Taxis,FALSE
Yellow taxis,2011-11-08,airports,18058,yellow,481990,Taxis,FALSE
Yellow taxis,2011-11-09,airports,17075,yellow,481276,Taxis,FALSE
Yellow taxis,2011-11-10,airports,17889,yellow,481001,Taxis,FALSE
Yellow taxis,2011-11-11,airports,18440,yellow,481923,Taxis,FALSE
Yellow taxis,2011-11-12,airports,11271,yellow,480736,Taxis,FALSE
Yellow taxis,2011-11-13,airports,18119,yellow,479887,Taxis,FALSE
Yellow taxis,2011-11-14,airports,20883,yellow,480254,Taxis,FALSE
Yellow taxis,2011-11-15,airports,18284,yellow,481475,Taxis,FALSE
Yellow taxis,2011-11-16,airports,17488,yellow,483354,Taxis,FALSE
Yellow taxis,2011-11-17,airports,18677,yellow,482565,Taxis,FALSE
Yellow taxis,2011-11-18,airports,17855,yellow,482088,Taxis,FALSE
Yellow taxis,2011-11-19,airports,11159,yellow,481504,Taxis,FALSE
Yellow taxis,2011-11-20,airports,15302,yellow,477715,Taxis,FALSE
Yellow taxis,2011-11-21,airports,15320,yellow,471655,Taxis,FALSE
Yellow taxis,2011-11-22,airports,14860,yellow,469237,Taxis,FALSE
Yellow taxis,2011-11-23,airports,14112,yellow,465724,Taxis,FALSE
Yellow taxis,2011-11-24,airports,9535,yellow,457651,Taxis,FALSE
Yellow taxis,2011-11-25,airports,10213,yellow,449344,Taxis,FALSE
Yellow taxis,2011-11-26,airports,15785,yellow,455512,Taxis,FALSE
Yellow taxis,2011-11-27,airports,23506,yellow,460920,Taxis,FALSE
Yellow taxis,2011-11-28,airports,25802,yellow,469281,Taxis,FALSE
Yellow taxis,2011-11-29,airports,20005,yellow,471328,Taxis,FALSE
Yellow taxis,2011-11-30,airports,19520,yellow,474063,Taxis,FALSE
Yellow taxis,2011-12-01,airports,18827,yellow,474791,Taxis,FALSE
Yellow taxis,2011-12-02,airports,17601,yellow,474091,Taxis,FALSE
Yellow taxis,2011-12-03,airports,11185,yellow,474179,Taxis,FALSE
Yellow taxis,2011-12-04,airports,17206,yellow,474466,Taxis,FALSE
Yellow taxis,2011-12-05,airports,20390,yellow,474367,Taxis,FALSE
Yellow taxis,2011-12-06,airports,17289,yellow,473598,Taxis,FALSE
Yellow taxis,2011-12-07,airports,16171,yellow,472694,Taxis,FALSE
Yellow taxis,2011-12-08,airports,20011,yellow,474816,Taxis,FALSE
Yellow taxis,2011-12-09,airports,18132,yellow,474508,Taxis,FALSE
Yellow taxis,2011-12-10,airports,10877,yellow,474114,Taxis,FALSE
Yellow taxis,2011-12-11,airports,15837,yellow,471832,Taxis,FALSE
Yellow taxis,2011-12-12,airports,19291,yellow,470240,Taxis,FALSE
Yellow taxis,2011-12-13,airports,16415,yellow,468371,Taxis,FALSE
Yellow taxis,2011-12-14,airports,16938,yellow,467821,Taxis,FALSE
Yellow taxis,2011-12-15,airports,17818,yellow,466962,Taxis,FALSE
Yellow taxis,2011-12-16,airports,17127,yellow,466234,Taxis,FALSE
Yellow taxis,2011-12-17,airports,11077,yellow,466152,Taxis,FALSE
Yellow taxis,2011-12-18,airports,13998,yellow,464848,Taxis,FALSE
Yellow taxis,2011-12-19,airports,14414,yellow,463942,Taxis,FALSE
Yellow taxis,2011-12-20,airports,12023,yellow,461105,Taxis,FALSE
Yellow taxis,2011-12-21,airports,11777,yellow,458770,Taxis,FALSE
Yellow taxis,2011-12-22,airports,12338,yellow,461573,Taxis,FALSE
Yellow taxis,2011-12-23,airports,11047,yellow,462407,Taxis,FALSE
Yellow taxis,2011-12-24,airports,7556,yellow,454178,Taxis,FALSE
Yellow taxis,2011-12-25,airports,8235,yellow,438907,Taxis,FALSE
Yellow taxis,2011-12-26,airports,18028,yellow,431133,Taxis,FALSE
Yellow taxis,2011-12-27,airports,17528,yellow,428656,Taxis,FALSE
Yellow taxis,2011-12-28,airports,20953,yellow,430089,Taxis,FALSE
Yellow taxis,2011-12-29,airports,17841,yellow,429103,Taxis,FALSE
Yellow taxis,2011-12-30,airports,17547,yellow,429049,Taxis,FALSE
Yellow taxis,2011-12-31,airports,12179,yellow,430043,Taxis,FALSE
Yellow taxis,2012-01-01,airports,6351,yellow,419188,Taxis,FALSE
Yellow taxis,2012-01-02,airports,19871,yellow,418669,Taxis,FALSE
Yellow taxis,2012-01-03,airports,19467,yellow,420847,Taxis,FALSE
Yellow taxis,2012-01-04,airports,16811,yellow,421487,Taxis,FALSE
Yellow taxis,2012-01-05,airports,14915,yellow,416391,Taxis,FALSE
Yellow taxis,2012-01-06,airports,13099,yellow,411358,Taxis,FALSE
Yellow taxis,2012-01-07,airports,10367,yellow,410848,Taxis,FALSE
Yellow taxis,2012-01-08,airports,15127,yellow,410138,Taxis,FALSE
Yellow taxis,2012-01-09,airports,16881,yellow,407728,Taxis,FALSE
Yellow taxis,2012-01-10,airports,15091,yellow,406404,Taxis,FALSE
Yellow taxis,2012-01-11,airports,14177,yellow,403643,Taxis,FALSE
Yellow taxis,2012-01-12,airports,15156,yellow,400981,Taxis,FALSE
Yellow taxis,2012-01-13,airports,16188,yellow,400042,Taxis,FALSE
Yellow taxis,2012-01-14,airports,12204,yellow,401169,Taxis,FALSE
Yellow taxis,2012-01-15,airports,14966,yellow,402137,Taxis,FALSE
Yellow taxis,2012-01-16,airports,20140,yellow,407863,Taxis,FALSE
Yellow taxis,2012-01-17,airports,17661,yellow,413501,Taxis,FALSE
Yellow taxis,2012-01-18,airports,15792,yellow,417516,Taxis,FALSE
Yellow taxis,2012-01-19,airports,15595,yellow,420773,Taxis,FALSE
Yellow taxis,2012-01-20,airports,14555,yellow,424281,Taxis,FALSE
Yellow taxis,2012-01-21,airports,10261,yellow,426986,Taxis,FALSE
Yellow taxis,2012-01-22,airports,14856,yellow,433607,Taxis,FALSE
Yellow taxis,2012-01-23,airports,17315,yellow,432894,Taxis,FALSE
Yellow taxis,2012-01-24,airports,15109,yellow,430475,Taxis,FALSE
Yellow taxis,2012-01-25,airports,15089,yellow,424611,Taxis,FALSE
Yellow taxis,2012-01-26,airports,15520,yellow,422290,Taxis,FALSE
Yellow taxis,2012-01-27,airports,15176,yellow,419919,Taxis,FALSE
Yellow taxis,2012-01-28,airports,9720,yellow,417460,Taxis,FALSE
Yellow taxis,2012-01-29,airports,15354,yellow,426463,Taxis,FALSE
Yellow taxis,2012-01-30,airports,17356,yellow,423948,Taxis,FALSE
Yellow taxis,2012-01-31,airports,14033,yellow,418514,Taxis,FALSE
Yellow taxis,2012-02-01,airports,13561,yellow,415264,Taxis,FALSE
Yellow taxis,2012-02-02,airports,14264,yellow,414613,Taxis,FALSE
Yellow taxis,2012-02-03,airports,13677,yellow,415191,Taxis,FALSE
Yellow taxis,2012-02-04,airports,8111,yellow,412935,Taxis,FALSE
Yellow taxis,2012-02-05,airports,12924,yellow,410732,Taxis,FALSE
Yellow taxis,2012-02-06,airports,18081,yellow,411932,Taxis,FALSE
Yellow taxis,2012-02-07,airports,14186,yellow,411027,Taxis,FALSE
Yellow taxis,2012-02-08,airports,14298,yellow,411148,Taxis,FALSE
Yellow taxis,2012-02-09,airports,16025,yellow,412017,Taxis,FALSE
Yellow taxis,2012-02-10,airports,16095,yellow,411924,Taxis,FALSE
Yellow taxis,2012-02-11,airports,10723,yellow,410443,Taxis,FALSE
Yellow taxis,2012-02-12,airports,15741,yellow,411218,Taxis,FALSE
Yellow taxis,2012-02-13,airports,16918,yellow,407996,Taxis,FALSE
Yellow taxis,2012-02-14,airports,13272,yellow,403607,Taxis,FALSE
Yellow taxis,2012-02-15,airports,15344,yellow,403159,Taxis,FALSE
Yellow taxis,2012-02-16,airports,16404,yellow,403968,Taxis,FALSE
Yellow taxis,2012-02-17,airports,17004,yellow,406417,Taxis,FALSE
Yellow taxis,2012-02-18,airports,10118,yellow,406274,Taxis,FALSE
Yellow taxis,2012-02-19,airports,11989,yellow,403407,Taxis,FALSE
Yellow taxis,2012-02-20,airports,19864,yellow,405956,Taxis,FALSE
Yellow taxis,2012-02-21,airports,18237,yellow,409084,Taxis,FALSE
Yellow taxis,2012-02-22,airports,15670,yellow,409665,Taxis,FALSE
Yellow taxis,2012-02-23,airports,17276,yellow,411421,Taxis,FALSE
Yellow taxis,2012-02-24,airports,15380,yellow,411625,Taxis,FALSE
Yellow taxis,2012-02-25,airports,10696,yellow,412601,Taxis,FALSE
Yellow taxis,2012-02-26,airports,15548,yellow,412795,Taxis,FALSE
Yellow taxis,2012-02-27,airports,20033,yellow,415472,Taxis,FALSE
Yellow taxis,2012-02-28,airports,16491,yellow,417930,Taxis,FALSE
Yellow taxis,2012-02-29,airports,16476,yellow,420845,Taxis,FALSE
Yellow taxis,2012-03-01,airports,17360,yellow,423941,Taxis,FALSE
Yellow taxis,2012-03-02,airports,16710,yellow,426974,Taxis,FALSE
Yellow taxis,2012-03-03,airports,11281,yellow,430144,Taxis,FALSE
Yellow taxis,2012-03-04,airports,17065,yellow,434285,Taxis,FALSE
Yellow taxis,2012-03-05,airports,20185,yellow,436389,Taxis,FALSE
Yellow taxis,2012-03-06,airports,16593,yellow,438796,Taxis,FALSE
Yellow taxis,2012-03-07,airports,16312,yellow,440810,Taxis,FALSE
Yellow taxis,2012-03-08,airports,17692,yellow,442477,Taxis,FALSE
Yellow taxis,2012-03-09,airports,16406,yellow,442788,Taxis,FALSE
Yellow taxis,2012-03-10,airports,11471,yellow,443536,Taxis,FALSE
Yellow taxis,2012-03-11,airports,16424,yellow,444219,Taxis,FALSE
Yellow taxis,2012-03-12,airports,20085,yellow,447386,Taxis,FALSE
Yellow taxis,2012-03-13,airports,17448,yellow,451562,Taxis,FALSE
Yellow taxis,2012-03-14,airports,17821,yellow,454039,Taxis,FALSE
Yellow taxis,2012-03-15,airports,18470,yellow,456105,Taxis,FALSE
Yellow taxis,2012-03-16,airports,17583,yellow,456684,Taxis,FALSE
Yellow taxis,2012-03-17,airports,12889,yellow,459455,Taxis,FALSE
Yellow taxis,2012-03-18,airports,18631,yellow,466097,Taxis,FALSE
Yellow taxis,2012-03-19,airports,21970,yellow,468203,Taxis,FALSE
